contig	S26ref
S26ref_000000000001_split_00082	99.67189560957226
S26ref_000000000001_split_00083	101.31244291078859
S26ref_000000000001_split_00084	100.27810826888756
S26ref_000000000001_split_00085	99.30902452262298
S26ref_000000000001_split_00086	98.79133092525701
S26ref_000000000001_split_00087	98.04379022897541
S26ref_000000000001_split_00088	97.42790976460331
S26ref_000000000001_split_00089	99.00633215005277
S26ref_000000000001_split_00090	99.32069232756393
S26ref_000000000001_split_00091	96.25702280345592
S26ref_000000000001_split_00092	97.08610508252157
S26ref_000000000001_split_00093	98.49119818285065
S26ref_000000000001_split_00094	96.41889509256538
S26ref_000000000001_split_00095	97.86961222784686
S26ref_000000000001_split_00096	98.66534733850916
S26ref_000000000001_split_00097	101.33178355920467
S26ref_000000000001_split_00098	98.65299835342859
S26ref_000000000001_split_00099	100.19303770533662
S26ref_000000000001_split_00100	95.12247259104181
S26ref_000000000001_split_00101	97.9003317324355
S26ref_000000000001_split_00102	95.05010704455093
S26ref_000000000001_split_00103	101.71155486428177
S26ref_000000000001_split_00104	96.0498936277986
S26ref_000000000001_split_00105	99.11142661314011
S26ref_000000000001_split_00106	97.47469794247004
S26ref_000000000001_split_00107	99.80155189136761
S26ref_000000000001_split_00108	98.74337375254855
S26ref_000000000001_split_00109	99.9614083263865
S26ref_000000000001_split_00110	102.89738066095471
S26ref_000000000001_split_00111	99.7438853403957
S26ref_000000000001_split_00112	99.59395081412765
S26ref_000000000001_split_00113	98.75744913694473
S26ref_000000000001_split_00114	99.37793063359814
S26ref_000000000001_split_00115	97.22816223898546
S26ref_000000000001_split_00116	101.39187908651569
S26ref_000000000001_split_00117	102.1048965808358
S26ref_000000000001_split_00118	98.45811617549512
S26ref_000000000001_split_00119	98.22556853103872
S26ref_000000000001_split_00120	100.36776614655342
S26ref_000000000001_split_00121	101.66373196380533
S26ref_000000000001_split_00122	101.21939953810623
S26ref_000000000001_split_00123	97.76481518682202
S26ref_000000000001_split_00124	104.0653562410259
S26ref_000000000001_split_00125	102.97558028296662
S26ref_000000000001_split_00126	103.63585135546757
S26ref_000000000001_split_00127	104.97355853817926
S26ref_000000000001_split_00128	98.05073387134834
S26ref_000000000001_split_00129	100.36622143378901
S26ref_000000000001_split_00130	99.44059307745711
S26ref_000000000001_split_00131	101.25267575086049
S26ref_000000000001_split_00132	98.41603094445041
S26ref_000000000001_split_00133	105.33651846717497
S26ref_000000000001_split_00134	102.89033411110559
S26ref_000000000001_split_00135	104.57312728914756
S26ref_000000000001_split_00136	100.0305385896724
S26ref_000000000001_split_00137	103.79062639046819
S26ref_000000000001_split_00138	100.08014043657457
S26ref_000000000001_split_00139	104.62304828869817
S26ref_000000000001_split_00140	98.58836395450568
S26ref_000000000001_split_00141	101.77444712790643
S26ref_000000000001_split_00142	99.13626801304302
S26ref_000000000001_split_00143	103.29066437571592
S26ref_000000000001_split_00144	107.50550971246989
S26ref_000000000001_split_00145	102.20677170975473
S26ref_000000000001_split_00146	99.97617296661274
S26ref_000000000001_split_00147	99.13950812598878
S26ref_000000000001_split_00148	103.45164823701231
S26ref_000000000001_split_00149	103.13548124809432
S26ref_000000000001_split_00150	103.78985974128959
S26ref_000000000001_split_00151	101.79261992619927
